Vrid,panelistid,gender,AGEyears,AREA,RELIGIOSITY,QREL2,Q1,Q2,Q3,Q1A,Q1B,Q2A,Q2B,Q3A,Q3B,Q4A,Q4B,Q5A,Q5B,QCHECK,Q6A,Q6B,Q7A,Q7B,Q8A,Q8B,Q9A,Q9B,Q10A,Q10B,EDUCATION,FAMILYNUMBER,FAMILYSTATUS,SELFINCOME,FAMILYINCOME,Q100_19,Q100_0,Q100_1,Q100_2,Q100_3,Q100_4,Q100_5,Q100_6,Q100_7,Q100_8,Q100_9,Q100_10,Q100_11,Q100_12,Q100_13,Q100_14,Q100_15,Q100_16,Q100_17,Q100_18,PROFESSION,END
1314,542990,10010,38,1,1,2,1,2020,בבית,6,הצריח הגבוה נותר יחסית שלם,7,לא נראה כי המבנה מט ליפול,9,סדק בחיבורים יכול לגרום להיחלשות המבנה בעתיד,10,סכנת התמוטטות,9,ניתן לראות כי המבנה לגובה נחצה ועלול ליפול,8,12,בניין  רב קומות שבסופו של דבר יתמוטט ויהרס כליל,4,סדקים לא מביאים לתוצאת קריסה,4,ניתן לראות כי היסודות של המבנה עומדים איתנים,3,חלק קטן מהמבנה נפגע,3,סדקים לא יגרמו לקריסה אלא לאבנים נופלןת,5,4,2,,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
1317,209445,10010,25,2,1,1,2,,,8,זכור לי מ2 שקםים קודם,11,קריסה מוחלטת שווה נזק רב,5,ככה נראלי,6,נזק,4,נזק לא רב,8,12,נזק עצום,3,נזק קל,1,אין נזק,5,'קצה הצריח במגדל דוד נשבר ואבנים זזו ממקומן במגדל השני',3,'הכנסייה היוונית של כנסיית הקבר הוכרזה כלא בטיחותית בשל הסדקים בקירות'   דורש תיקון,3,5,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
1319,299990,10010,36,2,1,1,1,1996,"בערך 1996, בארץ ביפו",7,"נראה שחלקים מהגג התמוטטו וחלק ממבנה אבן, שהוא די יציב",8,"מבנה כמעט קרס, לא ברור אם חדש או ישן",8,סדק גדול ומסיבי בבניין ציבורי די חזק,9,קירות פנימיים בבניין שלטון- כנראה בניין עמיד התמוטטו והרגו מישהי,8,קריסת צריח במבנה אבן די חזק למראה,8,9,"מבנה ממוטט לגמרי, כנראה לא המבנה הכי יציב וחדש",7,סדקים במבנים בלי נפילת קירות,9,רואים מבנה אבן הבנוי די טוב ממוטט חלקית,7,קצה צריח נשבר ונזק בינוני,8,כנראה סדקית רציניים במבנה יציב כי הוכרז לא בטיחותי,6,4,2,,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
1320,149093,10010,31,3,1,3,1,2000,"בבית, הייתי במיטה והרגשתי שהיא זזה",10,"יש הרס, אך לא הכל נחרב",11,כי המבנה קרוב לקריסה,10,הסדק יכול להוביל לקריסה,12,אדם נהרג,11,קריסה,8,12,קריסה רצינית,9,"יש סדק בדלת, ניתן לתיקון",9,יש קריסה שיכולה לפגוע,8,יכול לגרום לנזק,7,הסדקים יכולים להוביל לפגיעה,5,6,2,,3,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,
1321,566999,10010,21,2,1,2,2,,,4,המבנה לא מתמוטט עד הסוף,11,כי זה קרוה להריסה מוחלטת,8,כמו מה שקרה בתמונות ששלחו,12,אנשים נהרגים,8,המון אבנים נפלו מהמבנה,8,12,כמעט כל המבנים נהרסו,5,חזקה שזה גורם למבנה להסדק,11,המבנה עדיין עומד אבל חצי ממנו לא קיים,11,אבנים זזו מהמגד,6,גורמת לזנק קל,3,3,1,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
1322,305454,10010,23,1,1,3,1,2020,קרית שמואל,6,התפרקות לא בשלד המבנה,9,נפילה מאסיבית של קירות וקריסה חלקית  של שלד המבנה.,7,התמוטטות של קירות פנימיים,10,מבנים רבים הבנויים היטב מתמוטטים,7,נפילת חלקי ארובות,8,9,נפילה מאסיבית של קירות וקריסה חלקית  של שלד המבנה,7,במבנים  ישנים ייתכנו סדקים גדולים בקירות,8,"מתרחשת נפילה מאסיבית של קירות,  ואילו מבנים ישנים וחלשים עלולים להתמוטט",7,נפילת חלקי ארובות,8,מבנים ישנים וחלשים עלולים להתמוטט,5,7,1,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
1324,569808,10010,22,1,1,1,2,,,9,ניתן לראות שכל מסגד התפרק,7,קרוב לקריסה מוחלטת אך עדיין לא קרס כולו,6,הסדק חצה רק את הנקודה החלשה ביותר,8,נזק קשה,6,יש נזק אך לא כל המגדל קרס,8,11,כל הבניין קרס,3,סדק קטן,7,הרבה ממנו קרס,4,לא כולו קרס,3,רק סדקים,4,4,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
1325,361518,10010,31,4,1,3,2,,,7,כי רואים שחלק מהמבנה קרס,9,רעידת אדמה חזקה,7,נגרמו סדקים במבנה,9,נגרם נזק רב,9,יש קריסה,8,11,רעידת אדמה מאוד חזרה הבניין קרס לגמרי,6,יש סדקים בקירות,9,קרס חלק גדול מהמבנה,6,חלק מהבנה כמעט קרס,7,נגרמו סדקים בקירות,3,4,2,,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
1329,52857,10010,33,4,1,3,1,2002,חיפה בבית הספר,7,הרס של מבנים,8,הרס עד סכנת קריסה של מבנים,5,נזק למבנה אך לא קירסה או הרס,8,הרס של מבנה עד סכנת קריסה ומוות של בן אדם,8,התמוטטות של מבנה,8,9,התמוטטות של מבנה,6,נזק למבנה אבל לא הרס או קריסה,8,קריסה מוחלטת של מבנים אנשים שנותרו ללא קורת גג,7,התמוטטות של חלק ממבנה,7,נזק למבנה שהפך אותו למסוכן,6,2,2,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
1330,491306,10010,29,4,1,3,1,2003,איטליה,4,בחרתי ב4 כי המבנה נישאר עדיין קיים,10,בחרתי במידה 10 מכיוון שזו דרגה גבוהה ואף מסוכנת,9,בחרתי במדיה 9 מכיוון שזו מידה ורמה גבוהה עד כדי הרס לשתי קומות ואף עוברת האלה,12,בחרתי ברמה 12 כי הסיבה לכך שנגרם נזק רב מאד ברמה גבוהה עד כדי מוות לבן אדם ואפילו לא ניתן להחזיר את הבנין לקדמותו,5,בחרתי ברמה מספר חמש מכיוו שאומנם הביין נפתח לשניים אך לא ניגרם למוות אבל עדין עלול לפגוע,8,9,בחרתי ברמה 8 מכייון שזו רמה גבוהה המסבירה את התמונה לכך שהיה התמוטטות רבה עד כדי הרס בניין,7,רמה 7 מכייוון שאולי נהיה סדק אך עלול בעתיד להפתח לרמה גבוהה יותר,7,רמה סבירה מכיוון שלא היה התמוטטות,9,רמה 9 מכיוון שזו רמה מסוכנת ואף מסוכנת לבני אדם,6,מסוכן מכייון שהיא הוכרזה כמסוכנת מה שאומר שהיא עלולה להביא לאסון שיגרום נזק בלי הפיך,5,8,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
1332,191275,10010,21,1,1,1,2,,,6,התמוטט אבל רק החלק העליון וזה מבנה ישן מאד,8,מבנה נהרס אבל אין פגיעה בנפש,4,נגרם נזק,10,בניין נהרס ובנאדם נהרג,4,"נראה לא רציני,אפשר לשקם",8,9,הבניין הרוס אך לא היו פגיעות בנפש,4,נזק קל יחסית,8,"בניין מגורים נהרס,סביר שהיה גם נזק אדיר לרכוש",4,נזק הפיך לבניין,2,נזק הפיך,3,1,1,3,,,,,,,,,,,,,,,,,,,,,,6,
1334,258997,10010,34,1,1,2,2,,,7,צריח אחד נפל והשני עדיין עומד,12,מכיוון שהבניין מיועד להריסה כי ניזוק בצורה קשה,7,הבניין עדיין עומד,12,כי לא ניתן לשקם את המבנה,7,רוב המבנה נותר עומד,8,12,הבניין הרוס לחלוטין,6,ניתן לתקן את הנזק,9,חצי בניין קרס,8,הבניין מסוכן,10,בשל ההכרזה שהמבנה לא בטיחותי,4,5,2,,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9,
1336,118377,10010,25,3,1,2,1,2006,"תל אביב, רמת גן",6,כי היה נזק במבנה אבל לא בשלד,8,כי הוא קרוב להתמוטטות מוחלטת,6,"נזק קל שלא בשלד, אלא רק איפה שהבניין היה חלש",8,משום שהמבנה ישן ועומד להתמוטט,8,נראה כמו נזק כבד שפגע גם בשלד,8,9,נראה שהמבנה פה התמוטט לגמרי,6,סדקים ונזק קל,7,נראה כמו נזק בינוני אבל עדיין השלד קיים,6,נשמע כמו סדקים ונזק קל,7,"סדקים שגורמים למבנה להיות לא בטיחוני, כנראה הוא ישן",3,2,8,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
1338,612030,10010,31,1,1,2,1,2020,חיפה,5,נשאר עומד,7,קריסה מוחלטת,4,סדק בלבד,8,קריסה ומוות,7,קריסה,8,8,קריסה,5,נזק קל,7,קריסה,6,נזק בינוני,7,נזק בטיחותי,6,3,2,,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
1339,540902,10010,32,1,1,2,1,2000,אני לא זוכרת מתי ואיפה רק זוכרת שחוויתי זאת בעבר,6,לפי התמונה יש נפילה של טיח מהמבנה וסדקים קטנים במבנה,9,כי המבנה קרוב לקריסה מוחלטת   לפי תיאור דרגה זו - נזק כבד נגרם למבנים,6,עפ'י דרגה זו נגרם סדק דק,8,לפי דרגה זו מתרחשת נפילה מסיבית של קירות ומבנים ישנים עלולים להתמוטט,9,נזק כבד נגרם - נפילה מאסיבית של קירות וקריסה חלקית של שלד המבנה,8,12,כמעט כל המבנים נהרסו,6,מבנים רבים סובלים סדקים דקים,9,נפילה מאסיבית של קירות וקריסה חלקית  של שלד המבנה,7,"יש בדרגה זו - סדקים קטנים בקירות, נפילה של טיח, נפילת חלקי ארובות ובמבנים ישנים ייתכנו סדקים גדולים בקירות",8,"נוצרים סדקים גדולים בקירות, במעט מבנים רגילים מתרחשת נפילה מאסיבית של קירות,  ואילו מבנים ישנים וחלשים עלולים להתמוטט.",3,4,2,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,
1341,290348,10010,45,3,1,2,1,1994,בתל אביב,7,"נפילה של חלקי ארובות, פגיעה חלקית במבנה",8,המבנה עלול להתמוטט,8,סדקים בקירות,9,מבנה שאינו ניתן לשיקום כנראה עם פגיעה בשלד המבנה,8,רק חלק מהמבנה קרס,8,11,לא כל המבנים נהרסו,6,מדובר רק על סדקים בקירות ולא על נפילת קירות במבנה,8,קריסה חלקית של שלד המבנה,7,נפילת חלקי ארובות (הצריח) תזוזה בלבנים היא לא נפילת קירות לכן נזק בינוני,9,לא בטיחותית ז'א נגרם נזק לשלד במבנה,5,1,1,6,,,,,,,,,,,,,,,,,,,,,,7,
1344,346995,10010,38,1,1,2,2,,,7,נראה שחלקים מהמבנה התפרקו,11,התיאור קרוב לקריסה כללית מתארת נזק גדול מאוד למבנה שעומד לקרוס,8,סדק הנגרם למבנה עלול לגרום לנזק בלתי הפיך למבנה ולקריסתו,12,לא ניתן לשפץ את המבנה ולהשתמש בו מחדש אלא רק להרוס אותו או לחכות להתמוטטותו,9,המבנה העליון התפלח לשניים ומהווה סיכון גדול,8,10,המבנה כולו נהרס כולל מה שמסביב,8,נגרם נזק למבנה המהווה סכנה מיידית,10,מבנים רבים התמוטטו,7,חלק מהמבנה נופל או זז ממקומו,8,"נוצר נזק למבנה , אך הוא לא התמוטט",4,5,2,,5,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,6,
1346,306912,10010,34,1,1,2,1,2020,חיפה,5,נזק חלקי,8,קרוב לקריסה,8,קשה,7,ניזוק,6,ניזוק אך רק חלקי,8,11,נהרס לחלוטין,4,חלקי,7,ניזוק,8,ישנו נזק,5,לא נהרסה אך יש המום סדקים ומאוד מסוכן,5,4,2,,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
1349,597995,10010,26,2,1,2,2,,,5,כי הייתה תמונה עם נזק דומה בהסבר שמספרה היה דומה,7,שוב לפי ההסבר זה טווח הנזק,6,.,10,כי היו הרוגים,6,נזק למבנה בלבד,8,8,הרס מוחלט אך ללא הרוגים,4,.,6,.,5,הנזק היה יותר עליון,9,יכולה לגרום לנזק בטיחותי,3,2,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
1350,587879,10010,20,3,1,3,2,,,7,לא הכל קורס מלא דברים זזים וחלק קירות נופלים,9,הרמה היא הרסנית כי זה קרוס לקריסה מוחלטת,6,אין קריסה רק נזק קל של סדקים,10,מבנים מתמוטטים והמגדל בסכנת התמוטטות אך לא נפל,11,חלקים גדולים ממש ומשממעותיים מתמוטטים,8,12,קריסה מוחלטת,6,נזק קל אין התמוטטות של חלקים,8,חלקים נופלים ויש סדקים רציניים,7,יש נפילה של חלקים,6,נזק קל של סדקים,4,8,1,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
1353,245593,10010,35,2,1,2,1,2003,"ברמלה, בזמן שיעור בתיכון",7,"מבנים רבים הבנויים היטב סובלים מנזק מתון:  סדקים קטנים בקירות, נפילה של טיח, נפילת חלקי ארובות",8,מבנים ישנים וחלשים עלולים להתמוטט.,7,"מבנים רבים הבנויים היטב סובלים מנזק מתון:  סדקים קטנים בקירות, נפילה של טיח, נפילת חלקי ארובות. במבנים  ישנים ייתכנו סדקים גדולים בקירות והתמוטטות של קירות פנימיים",9,מבנים ישנים וחלשים רבים מתמוטטים. נזק כבד נגרם  גם למבנים הבנויים היטב: נפילה מאסיבית של קירות וקריסה חלקית  של שלד המבנה.,7,"מבנים רבים הבנויים היטב סובלים מנזק מתון:  סדקים קטנים בקירות, נפילה של טיח, נפילת חלקי ארובות. במבנים  ישנים ייתכנו סדקים גדולים בקירות והתמוטטות של קירות פנימיים",8,9,מבנים ישנים וחלשים רבים מתמוטטים. נזק כבד נגרם  גם למבנים הבנויים היטב: נפילה מאסיבית של קירות וקריסה חלקית  של שלד המבנה,7,"מבנים רבים הבנויים היטב סובלים מנזק מתון:  סדקים קטנים בקירות, נפילה של טיח, נפילת חלקי ארובות. במבנים  ישנים ייתכנו סדקים גדולים בקירות והתמוטטות של קירות פנימיים",9,: נפילה מאסיבית של קירות וקריסה חלקית  של שלד המבנה,7,"מבנים רבים הבנויים היטב סובלים מנזק מתון:  סדקים קטנים בקירות, נפילה של טיח, נפילת חלקי ארובות",8,"במבנים רבים נוצרים סדקים גדולים  בקירות. במעט מבנים רגילים מתרחשת נפילה מאסיבית של קירות,  ואילו מבנים ישנים וחלשים עלולים להתמוטט.",5,2,1,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
1354,473634,10010,41,1,1,2,1,2021,ישראל,8,יש שבר,12,קריסה,9,סדק,12,הרג,11,התמוטטות,8,12,קריסה,4,סדק,12,הרס,11,תזוזה,6,סדק,5,4,1,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
1357,491226,10010,30,2,1,1,1,2015,בבית מלון,6,נזק גדול,12,אם הבניין קרוב לקריסה מוחלטת זהו נזק אדיר,11,אם החיבורים של הבניין ניזוקו הבניין לא יעמוד,12,הבניין בלתי ניתן לשיקום ומיועד להריסה הנזק אדיר,7,נראה רק נזק משני לםי התמונה,8,12,בניין שקרס כליל,4,ככל הנראה רק סדקים הניתנין לתיקון,12,מהנראה בתמונה לא ניתן לשקם,7,נשמע כנזק הניתן לתיקון,12,הבניין לא תקין לכן הנזק אדיר,2,2,3,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,
1358,172670,10010,36,3,1,2,2,,,8,קיר התמוטט,10,הבניין התמוטט,7,נזק בינוני,10,הרסנית,9,קריסה,8,10,התמוטט,7,סדקים,9,נפילת אבנים,9,הרסנית,7,סדקים,5,5,2,,4,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,
1363,63168,10010,36,2,1,2,1,1995,"בישראל, אני לא זוכרת שאת השנה המדויקת אבל הייתי ילדה והתעוררתי בבוקר לרעידת אדמה משמעותית ודברים שהתחילו ליפול מעליי.",9,זהה לנזק שראיתי בתמונה קודמת שדורגה זהה,11,כמעט קריסה מוחלטת זה כמעט המקסימום נזק האפשרי,6,מדובר בסדק במבנה ישן שהגיוני שיקרה,11,נזק משמעותי הכולל סכנת התמוטטות של המבנה,8,"מדובר בנזק משמעותי מצד אחד, אך מצד שני הוא נגרם רק למבנה המוגבה טלא לכל הבניין.",8,12,בניין קרס לחלוטין,6,סדק זה נזק טיפוסי ברעידת אדמה בעיקר בחיבורין ומבנים ישנים,11,ניתן לראות קריסה כמעט מוחלטת של המבנה,6,תזוזת אבנים ושבירה של קצוות זה הגיוני ולא מעיד על נזק אדיר,5,מבנה ישן שיש בו סדקים אינו בטיחותי אך הנזק אינו אדיר,5,4,2,,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6,
